qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|RZaadb|2502|WP_016733874.1	gnl|ECaadb|706	46.03	365	196	1	5	369	4	367	5e-108	318	370	98.6486486486486
gnl|RZaadb|2504|WP_016733877.1	gnl|ECaadb|488	55.77	104	46	0	10	113	7	110	9e-27	92.8	113	92.0353982300885
gnl|RZaadb|2515|WP_016733890.1	gnl|ECaadb|1953	34.98	426	253	10	19	442	3	406	7e-57	190	453	93.598233995585
gnl|RZaadb|2516|WP_016733891.1	gnl|ECaadb|1954	43.14	401	221	5	3	403	5	398	2e-109	326	437	91.7620137299771
gnl|RZaadb|2538|WP_016733917.1	gnl|ECaadb|1179	47.66	107	55	1	67	172	7	113	3e-28	99.8	196	54.0816326530612
gnl|RZaadb|2539|WP_016733918.1	gnl|ECaadb|2605	39.48	461	266	8	1	454	1	455	3e-109	329	484	93.801652892562
gnl|RZaadb|2553|WP_016733934.1	gnl|ECaadb|3759	41.18	255	133	6	1	252	1	241	1e-43	145	265	95.0943396226415
gnl|RZaadb|2564|WP_016733951.1	gnl|ECaadb|2442	34.82	471	295	5	18	480	15	481	6e-80	256	513	90.2534113060429
gnl|RZaadb|2566|WP_016733953.1	gnl|ECaadb|1498	37.04	135	84	1	7	140	5	139	8e-21	80.1	154	87.012987012987
gnl|RZaadb|2586|WP_016733976.1	gnl|ECaadb|2085	47.34	414	216	2	4	415	12	425	4e-133	387	421	97.8622327790974
gnl|RZaadb|2587|WP_016733978.1	gnl|ECaadb|2082	45.3	117	63	1	30	146	23	138	5e-30	105	188	62.2340425531915
gnl|RZaadb|2588|WP_016733979.1	gnl|ECaadb|2083	44.59	296	153	2	32	327	36	320	2e-75	232	333	88.8888888888889
gnl|RZaadb|2590|WP_016733983.1	gnl|ECaadb|1545	39.16	526	300	10	7	526	16	527	4e-112	340	539	96.4749536178108
gnl|RZaadb|2597|WP_016733995.1	gnl|ECaadb|804	49.65	425	200	4	18	430	14	436	5e-135	392	438	94.2922374429224
gnl|RZaadb|2599|WP_016733999.1	gnl|ECaadb|4205	75.78	611	144	2	1	608	1	610	0	931	612	99.3464052287582
gnl|RZaadb|2600|WP_016734001.1	gnl|ECaadb|1804	35.76	165	104	2	20	182	15	179	3e-26	98.2	218	74.7706422018349
gnl|RZaadb|2603|WP_016734004.1	gnl|ECaadb|429	53.21	218	92	3	1	213	1	213	5e-70	210	216	98.6111111111111
gnl|RZaadb|2604|WP_016734005.1	gnl|ECaadb|2973	55.93	413	179	1	22	431	18	430	3e-126	370	446	91.9282511210762
gnl|RZaadb|2606|WP_016734007.1	gnl|ECaadb|2981	59.32	177	72	0	9	185	3	179	2e-74	218	185	95.6756756756757
gnl|RZaadb|2607|WP_016734008.1	gnl|ECaadb|2993	47.34	207	109	0	4	210	3	209	2e-49	157	213	97.1830985915493
gnl|RZaadb|2608|WP_016734011.1	gnl|ECaadb|3726	35.68	227	131	5	66	280	5	228	7e-30	110	296	72.6351351351351
gnl|RZaadb|2612|WP_016734016.1	gnl|ECaadb|3064	33.73	851	471	22	2	782	1	828	2e-142	439	819	95.3601953601954
gnl|RZaadb|2613|WP_016734018.1	gnl|ECaadb|988	46.75	400	210	3	271	668	90	488	8e-107	353	960	41.4583333333333
gnl|RZaadb|2613|WP_016734018.1	gnl|ECaadb|988	52.63	76	36	0	4	79	3	78	2e-19	91.3	960	7.91666666666667
gnl|RZaadb|2614|WP_016734019.1	gnl|ECaadb|3733	47.76	446	226	4	14	457	9	449	1e-129	386	552	80.4347826086957
gnl|RZaadb|2615|WP_016734020.1	gnl|ECaadb|3785	34.95	309	179	11	7	304	8	305	3e-41	142	318	93.7106918238994
gnl|RZaadb|2617|WP_016734022.1	gnl|ECaadb|2765	35.86	198	115	3	14	205	4	195	1e-17	74.7	206	93.2038834951456
gnl|RZaadb|2618|WP_016734023.1	gnl|ECaadb|4171	36.4	261	148	4	125	378	112	361	3e-38	138	380	66.8421052631579
gnl|RZaadb|2619|WP_016734024.1	gnl|ECaadb|1164	36.26	775	348	19	3	681	5	729	6e-133	416	884	76.8099547511312
gnl|RZaadb|2620|WP_016734025.1	gnl|ECaadb|3725	37.86	618	358	12	157	757	121	729	1e-111	355	790	76.0759493670886
gnl|RZaadb|2625|WP_016734034.1	gnl|ECaadb|174	42.99	1112	584	18	17	1103	4	1090	0	843	1165	93.3047210300429
gnl|RZaadb|2626|WP_016734036.1	gnl|ECaadb|184	59.28	221	90	0	1	221	1	221	7e-94	291	440	50.2272727272727
gnl|RZaadb|2626|WP_016734036.1	gnl|ECaadb|184	43.67	158	88	1	273	429	400	557	2e-37	140	440	35.6818181818182
gnl|RZaadb|2629|WP_016734039.1	gnl|ECaadb|3538	31.36	236	144	9	24	251	89	314	5e-13	64.7	254	89.7637795275591
gnl|RZaadb|2631|WP_016734041.1	gnl|ECaadb|2078	39.09	463	263	7	38	481	31	493	1e-97	301	503	88.2703777335984
gnl|RZaadb|2632|WP_016734042.1	gnl|ECaadb|2079	39.1	601	298	14	8	597	8	551	8e-107	333	666	88.5885885885886
gnl|RZaadb|2647|WP_016734063.1	gnl|ECaadb|877	56.15	130	55	1	11	140	6	133	1e-40	129	142	91.5492957746479
gnl|RZaadb|2655|WP_016734072.1	gnl|ECaadb|1865	35.57	388	238	7	134	520	88	464	1e-66	219	520	74.4230769230769
gnl|RZaadb|2704|WP_016734127.1	gnl|ECaadb|1248	35.71	84	52	1	1	84	18	99	2e-15	71.2	255	32.9411764705882
gnl|RZaadb|2730|WP_016734160.1	gnl|ECaadb|2094	45.36	183	96	2	15	193	6	188	7e-30	107	222	80.6306306306306
gnl|RZaadb|2731|WP_016734162.1	gnl|ECaadb|3180	32.7	159	98	5	33	185	27	182	9e-15	71.6	348	43.9655172413793
gnl|RZaadb|2735|WP_016734167.1	gnl|ECaadb|1563	50.54	93	46	0	5	97	2	94	1e-30	102	112	83.0357142857143
gnl|RZaadb|2745|WP_016734182.1	gnl|ECaadb|4210	63.35	352	122	3	2	347	3	353	6e-152	429	351	98.5754985754986
gnl|RZaadb|2746|WP_016734183.1	gnl|ECaadb|1858	43.29	298	158	5	1	291	1	294	7e-63	197	295	98.6440677966102
gnl|RZaadb|2747|WP_016734184.1	gnl|ECaadb|1857	68.07	285	91	0	2	286	5	289	2e-150	419	289	98.6159169550173
gnl|RZaadb|2748|WP_016734185.1	gnl|ECaadb|370	49.79	233	104	3	6	226	2	233	2e-66	214	455	48.5714285714286
gnl|RZaadb|2760|WP_016734201.1	gnl|ECaadb|330	45.6	318	169	3	15	332	6	319	1e-83	253	337	94.3620178041543
gnl|RZaadb|2767|WP_016734216.1	gnl|ECaadb|2285	55.39	334	145	3	4	337	2	331	2e-119	346	357	93.5574229691877
gnl|RZaadb|2768|WP_016734217.1	gnl|ECaadb|2286	45.64	195	106	0	7	201	2	196	2e-49	157	223	87.4439461883408
gnl|RZaadb|2769|WP_016734220.1	gnl|ECaadb|3150	44.57	267	145	2	1	267	2	265	1e-78	237	289	92.3875432525952
gnl|RZaadb|2772|WP_016734223.1	gnl|ECaadb|1754	39.13	621	344	9	59	670	10	605	8e-133	401	679	90.1325478645066
gnl|RZaadb|2787|WP_016734246.1	gnl|ECaadb|3796	42.86	406	217	7	71	465	71	472	5e-99	304	496	79.6370967741936
gnl|RZaadb|2790|WP_016734250.1	gnl|ECaadb|49	35.85	265	159	6	16	275	6	264	3e-43	145	275	94.5454545454545
gnl|RZaadb|2791|WP_016734251.1	gnl|ECaadb|3284	36.27	295	177	5	3	295	2	287	3e-38	134	295	99.3220338983051
gnl|RZaadb|2792|WP_016734253.1	gnl|ECaadb|996	46.33	300	158	1	3	302	4	300	4e-53	173	314	95.5414012738854
gnl|RZaadb|2793|WP_016734254.1	gnl|ECaadb|2577	47.71	350	167	5	1	343	1	341	4e-110	322	347	98.8472622478386
gnl|RZaadb|2795|WP_016734256.1	gnl|ECaadb|3749	37.67	146	89	2	1	144	1	146	3e-22	85.1	192	75
gnl|RZaadb|2798|WP_016734261.1	gnl|ECaadb|2113	39.5	481	260	14	22	480	2	473	6e-89	278	496	92.5403225806452
gnl|RZaadb|2799|WP_016734262.1	gnl|ECaadb|1161	38.46	221	132	3	5	222	10	229	1e-36	127	246	88.6178861788618
gnl|RZaadb|2801|WP_016734264.1	gnl|ECaadb|475	47.81	366	165	8	7	362	2	351	4e-103	312	463	76.889848812095
gnl|RZaadb|2808|WP_016734271.1	gnl|ECaadb|4217	34.17	278	182	1	13	290	4	280	6e-54	175	305	91.1475409836066
gnl|RZaadb|2816|WP_016734279.1	gnl|ECaadb|4132	32.08	240	137	8	1	232	1	222	5e-25	95.9	254	91.3385826771653
gnl|RZaadb|2819|WP_016734288.1	gnl|ECaadb|1502	37.04	135	61	8	51	171	49	173	7e-14	63.2	171	70.7602339181286
gnl|RZaadb|2822|WP_016734293.1	gnl|ECaadb|859	36	275	157	8	6	274	7	268	1e-37	134	285	94.3859649122807
gnl|RZaadb|2825|WP_016734296.1	gnl|ECaadb|2350	38.7	292	176	3	19	308	6	296	2e-63	200	313	92.6517571884984
gnl|RZaadb|2826|WP_016734297.1	gnl|ECaadb|2264	43.88	294	162	3	1	293	1	292	3e-79	239	294	99.6598639455782
gnl|RZaadb|2827|WP_016734298.1	gnl|ECaadb|3907	40.69	145	79	5	536	678	495	634	4e-15	75.9	691	20.6946454413893
gnl|RZaadb|2829|WP_016734300.1	gnl|ECaadb|2327	37.97	403	238	8	5	403	6	400	3e-49	169	405	98.5185185185185
gnl|RZaadb|2851|WP_016734327.1	gnl|ECaadb|1187	37.97	424	260	3	17	439	41	462	1e-79	251	449	94.2093541202673
gnl|RZaadb|2857|WP_016734334.1	gnl|ECaadb|1893	43.07	1024	579	3	7	1026	17	1040	0	628	1038	98.2658959537572
gnl|RZaadb|2860|WP_016734338.1	gnl|ECaadb|844	45.7	884	458	12	3	880	2	869	0	744	882	99.546485260771
gnl|RZaadb|2862|WP_016734340.1	gnl|ECaadb|2759	32.37	896	543	18	17	881	1	864	2e-100	333	985	87.8172588832487
gnl|RZaadb|2862|WP_016734340.1	gnl|ECaadb|2759	36.41	184	113	3	701	882	155	336	4e-19	89.7	985	18.4771573604061
gnl|RZaadb|2863|WP_016734342.1	gnl|ECaadb|1998	40.21	97	58	0	18	114	2	98	6e-17	73.6	165	58.7878787878788
gnl|RZaadb|2876|WP_016734361.1	gnl|ECaadb|1077	50.68	146	70	1	1	146	6	149	2e-55	168	158	92.4050632911392
gnl|RZaadb|2890|WP_016734376.1	gnl|ECaadb|1626	53.28	122	57	0	16	137	9	130	3e-48	149	137	89.051094890511
gnl|RZaadb|2897|WP_016734385.1	gnl|ECaadb|1324	57.49	167	69	1	7	171	3	169	2e-65	195	171	96.4912280701754
gnl|RZaadb|2902|WP_016734391.1	gnl|ECaadb|1692	38.7	690	406	7	11	699	3	676	3e-150	449	702	98.1481481481482
gnl|RZaadb|2904|WP_016734396.1	gnl|ECaadb|115	47.93	726	349	11	70	779	80	792	0	645	779	91.1424903722721
gnl|RZaadb|2906|WP_016734398.1	gnl|ECaadb|666	33.83	269	138	4	27	292	17	248	6e-15	71.2	334	79.6407185628743
gnl|RZaadb|2910|WP_016734404.1	gnl|ECaadb|1511	49.22	193	90	5	1	191	1	187	7e-54	167	200	95.5
gnl|RZaadb|2913|WP_016734407.1	gnl|ECaadb|957	40.67	386	228	1	16	400	10	395	2e-86	266	424	90.8018867924528
gnl|RZaadb|2914|WP_016734409.1	gnl|ECaadb|1588	51.48	270	123	3	8	274	4	268	9e-74	224	277	96.3898916967509
gnl|RZaadb|2918|WP_016734413.1	gnl|ECaadb|2931	34.11	299	192	5	1	296	1	297	3e-48	160	299	98.9966555183946
gnl|RZaadb|2919|WP_016734414.1	gnl|ECaadb|4204	32.49	277	171	7	31	294	27	300	5e-31	115	295	89.4915254237288
gnl|RZaadb|2924|WP_016734419.1	gnl|ECaadb|3799	53.45	507	216	3	12	518	8	494	8e-144	420	520	97.5
gnl|RZaadb|2961|WP_016734462.1	gnl|ECaadb|276	51.01	543	256	7	1	535	1	541	0	530	549	97.4499089253188
gnl|RZaadb|2962|WP_016734463.1	gnl|ECaadb|2316	37.65	85	53	0	2	86	3	87	3e-14	63.2	148	57.4324324324324
gnl|RZaadb|2963|WP_016734464.1	gnl|ECaadb|2500	69.49	295	90	0	23	317	8	302	8e-143	402	317	93.0599369085173
gnl|RZaadb|2971|WP_016734479.1	gnl|ECaadb|499	38.35	133	78	2	22	153	34	163	1e-22	85.1	154	85.7142857142857
gnl|RZaadb|3017|WP_016734546.1	gnl|ECaadb|3378	44.72	284	155	1	27	308	38	321	5e-54	176	311	90.6752411575563
gnl|RZaadb|3019|WP_016734548.1	gnl|ECaadb|1513	32.93	334	222	2	1	332	1	334	2e-50	168	334	99.4011976047904
gnl|RZaadb|3021|WP_016734552.1	gnl|ECaadb|2685	41.9	315	145	8	14	313	10	301	1e-70	222	371	80.8625336927224
gnl|RZaadb|3030|WP_016734566.1	gnl|ECaadb|4	33.88	425	244	9	16	438	13	402	2e-67	219	474	89.2405063291139
gnl|RZaadb|3036|WP_016734576.1	gnl|ECaadb|27	47.6	313	158	3	9	319	1	309	5e-97	287	333	93.3933933933934
gnl|RZaadb|3043|WP_016734584.1	gnl|ECaadb|2932	53.91	447	201	2	28	469	34	480	4e-153	441	471	93.8428874734607
gnl|RZaadb|3046|WP_016734587.1	gnl|ECaadb|3144	31.67	120	69	3	217	329	381	494	1e-12	65.5	337	33.5311572700297
gnl|RZaadb|3046|WP_016734587.1	gnl|ECaadb|3144	39.8	98	53	1	19	110	25	122	1e-11	62.4	337	27.299703264095
gnl|RZaadb|3048|WP_016734590.1	gnl|ECaadb|1178	49.03	259	131	1	6	263	2	260	2e-91	268	272	94.8529411764706
gnl|RZaadb|3050|WP_016734593.1	gnl|ECaadb|828	33.88	369	222	6	5	363	6	362	2e-56	187	396	90.6565656565657
gnl|RZaadb|3058|WP_016734605.1	gnl|ECaadb|1552	31.1	492	316	8	23	495	64	551	2e-62	210	504	93.8492063492064
gnl|RZaadb|3066|WP_016734613.1	gnl|ECaadb|376	49.03	616	302	6	6	620	7	611	0	576	638	96.3949843260188
gnl|RZaadb|3075|WP_016734630.1	gnl|ECaadb|3074	60.9	752	283	6	12	757	10	756	0	823	769	97.0091027308193
gnl|RZaadb|3076|WP_016734631.1	gnl|ECaadb|3205	34.09	701	390	12	3	675	5	661	2e-78	262	704	95.5965909090909
gnl|RZaadb|3079|WP_016734634.1	gnl|ECaadb|3564	58.41	428	172	5	1	422	1	428	2e-163	464	423	99.7635933806147
gnl|RZaadb|3080|WP_016734635.1	gnl|ECaadb|1158	30.12	166	114	1	25	188	33	198	1e-17	84	644	25.4658385093168
gnl|RZaadb|3081|WP_016734636.1	gnl|ECaadb|820	36.92	428	236	14	7	410	4	421	5e-53	180	420	96.1904761904762
gnl|RZaadb|3083|WP_016734639.1	gnl|ECaadb|3206	64.16	293	92	3	12	303	7	287	3e-136	385	318	91.8238993710692
gnl|RZaadb|3084|WP_016734641.1	gnl|ECaadb|2185	37.86	420	239	7	25	440	4	405	7e-70	224	446	93.2735426008969
gnl|RZaadb|3087|WP_016734645.1	gnl|ECaadb|1104	32.81	256	152	7	18	267	9	250	1e-20	86.7	297	84.1750841750842
gnl|RZaadb|3088|WP_016734646.1	gnl|ECaadb|696	54.14	157	72	0	10	166	8	164	3e-57	175	183	85.792349726776
gnl|RZaadb|3091|WP_016734650.1	gnl|ECaadb|173	50.27	183	89	2	36	217	12	193	5e-33	115	229	79.4759825327511
gnl|RZaadb|3094|WP_016734656.1	gnl|ECaadb|243	33.77	228	150	1	23	249	13	240	5e-34	120	265	85.6603773584906
gnl|RZaadb|3096|WP_016734658.1	gnl|ECaadb|3328	33.78	299	182	9	6	301	5	290	9e-34	122	304	97.3684210526316
gnl|RZaadb|3097|WP_016734659.1	gnl|ECaadb|4195	49.25	199	101	0	10	208	6	204	1e-53	168	210	94.7619047619048
gnl|RZaadb|3101|WP_016734663.1	gnl|ECaadb|3716	33.99	556	336	12	1	533	1	548	6e-68	229	606	87.953795379538
gnl|RZaadb|3102|WP_016734667.1	gnl|ECaadb|3023	42.83	544	304	4	12	550	11	552	4e-123	374	604	89.2384105960265
gnl|RZaadb|3105|WP_016734670.1	gnl|ECaadb|3120	34.04	188	115	6	1	186	12	192	2e-25	94.4	186	100
gnl|RZaadb|3106|WP_016734671.1	gnl|ECaadb|1159	40.61	229	129	4	53	274	4	232	2e-39	144	645	34.4186046511628
gnl|RZaadb|3107|WP_016734672.1	gnl|ECaadb|2343	39.64	111	67	0	35	145	46	156	1e-20	80.1	145	76.551724137931
gnl|RZaadb|3108|WP_016734675.1	gnl|ECaadb|3692	69.26	527	160	2	1	526	1	526	0	712	545	96.5137614678899
gnl|RZaadb|3109|WP_016734678.1	gnl|ECaadb|2103	43.13	211	111	3	20	229	1	203	3e-54	171	236	88.9830508474576
gnl|RZaadb|3115|WP_016734686.1	gnl|ECaadb|1815	40.4	151	83	3	103	249	84	231	2e-28	107	249	59.0361445783133
gnl|RZaadb|3118|WP_016734689.1	gnl|ECaadb|4155	31.87	386	188	14	25	398	24	346	2e-44	154	400	93.5
gnl|RZaadb|3119|WP_016734690.1	gnl|ECaadb|2697	49.12	456	231	1	18	472	18	473	1e-142	416	479	94.9895615866388
gnl|RZaadb|3120|WP_016734691.1	gnl|ECaadb|2766	34.39	285	181	2	6	286	10	292	4e-43	147	298	94.2953020134228
gnl|RZaadb|3131|WP_016734704.1	gnl|ECaadb|1870	53.5	314	136	2	4	307	1	314	1e-118	341	317	95.8990536277603
gnl|RZaadb|3132|WP_016734705.1	gnl|ECaadb|1871	65.65	361	114	2	1	351	1	361	0	505	353	99.4334277620397
gnl|RZaadb|3136|WP_016734709.1	gnl|ECaadb|3397	31.78	343	220	7	1	332	1	340	2e-45	157	369	89.9728997289973
gnl|RZaadb|3149|WP_016734722.1	gnl|ECaadb|325	35.86	145	79	5	3	139	19	157	8e-18	75.1	210	65.2380952380952
gnl|RZaadb|3151|WP_016734725.1	gnl|ECaadb|1873	38.78	98	56	2	13	106	3	100	1e-10	57	262	35.8778625954198
gnl|RZaadb|3157|WP_016734732.1	gnl|ECaadb|3804	46.76	139	73	1	11	149	5	142	1e-42	138	179	77.6536312849162
gnl|RZaadb|3158|WP_016734733.1	gnl|ECaadb|3189	56.53	329	132	3	1	322	1	325	8e-123	353	338	95.2662721893491
gnl|RZaadb|3159|WP_016734734.1	gnl|ECaadb|3192	55.26	532	233	5	1	529	5	534	0	594	531	99.6233521657251
gnl|RZaadb|3165|WP_016734745.1	gnl|ECaadb|770	60.08	248	91	3	7	248	11	256	5e-86	255	272	88.9705882352941
gnl|RZaadb|3166|WP_016734746.1	gnl|ECaadb|768	54.52	365	164	2	15	378	12	375	2e-136	391	380	95.7894736842105
gnl|RZaadb|3172|WP_016734755.1	gnl|ECaadb|3143	51.9	368	167	3	43	404	29	392	1e-134	389	406	89.1625615763547
gnl|RZaadb|3176|WP_016734759.1	gnl|ECaadb|1698	62.52	595	222	1	10	604	8	601	0	734	607	98.0230642504119
gnl|RZaadb|3187|WP_016734770.1	gnl|ECaadb|980	32.02	431	251	14	10	432	6	402	5e-37	136	433	97.6905311778291
gnl|RZaadb|3205|WP_016734791.1	gnl|ECaadb|1734	47.81	389	201	2	364	752	166	552	7e-125	382	762	51.0498687664042
gnl|RZaadb|3208|WP_016734795.1	gnl|ECaadb|433	56.89	573	221	3	1	573	1	547	0	521	608	94.2434210526316
gnl|RZaadb|3210|WP_016734797.1	gnl|ECaadb|364	36.83	524	275	15	36	521	110	615	1e-93	304	848	57.311320754717
gnl|RZaadb|3232|WP_016734824.1	gnl|ECaadb|1514	31.03	290	186	6	10	293	7	288	2e-24	97.4	302	94.0397350993377
gnl|RZaadb|3240|WP_016734833.1	gnl|ECaadb|1839	42.19	429	237	6	5	429	7	428	2e-98	298	432	98.3796296296296
gnl|RZaadb|3242|WP_016734835.1	gnl|ECaadb|2879	50.35	429	201	2	1	429	1	417	5e-138	399	430	99.7674418604651
gnl|RZaadb|3247|WP_016734843.1	gnl|ECaadb|2964	41.55	142	71	2	1	142	3	132	3e-16	67.8	145	97.9310344827586
gnl|RZaadb|3250|WP_016734848.1	gnl|ECaadb|2140	35.69	734	435	12	1	725	1	706	7e-126	389	738	98.2384823848239
gnl|RZaadb|3253|WP_016734852.1	gnl|ECaadb|582	38.97	136	77	1	993	1122	96	231	7e-21	92.4	1256	10.3503184713376
gnl|RZaadb|3253|WP_016734852.1	gnl|ECaadb|582	35.77	123	78	1	996	1118	178	299	2e-17	82	1256	9.79299363057325
gnl|RZaadb|3253|WP_016734852.1	gnl|ECaadb|582	35.11	131	84	1	992	1122	138	267	4e-17	81.3	1256	10.4299363057325
gnl|RZaadb|3253|WP_016734852.1	gnl|ECaadb|582	35.51	107	68	1	990	1096	208	313	8e-11	61.6	1256	8.51910828025478
gnl|RZaadb|3253|WP_016734852.1	gnl|ECaadb|582	31.62	117	78	1	1006	1122	45	159	2e-10	60.8	1256	9.31528662420382
gnl|RZaadb|3261|WP_016734863.1	gnl|ECaadb|3598	38.12	223	119	6	218	433	233	443	3e-33	127	448	48.2142857142857
gnl|RZaadb|3262|WP_016734864.1	gnl|ECaadb|857	45.48	343	165	5	1	331	1	333	8e-87	263	362	91.4364640883978
gnl|RZaadb|3268|WP_016734874.1	gnl|ECaadb|356	41.1	236	125	6	173	403	192	418	2e-38	140	406	56.8965517241379
gnl|RZaadb|3276|WP_016734883.1	gnl|ECaadb|4244	31.73	271	183	1	23	291	26	296	8e-48	159	299	89.9665551839465
gnl|RZaadb|3277|WP_016734884.1	gnl|ECaadb|2822	37.18	468	282	7	30	485	42	509	9e-85	268	500	91.2
gnl|RZaadb|3278|WP_016734886.1	gnl|ECaadb|2550	46.04	139	74	1	1	139	1	138	1e-34	115	149	93.2885906040269
gnl|RZaadb|3281|WP_016734889.1	gnl|ECaadb|3877	40.18	336	199	2	1	335	4	338	1e-69	218	339	98.8200589970502
gnl|RZaadb|3282|WP_016734890.1	gnl|ECaadb|4131	39.9	198	116	3	4	200	3	198	6e-28	103	241	81.7427385892116
gnl|RZaadb|3284|WP_016734892.1	gnl|ECaadb|1940	58.03	274	115	0	29	302	32	305	2e-116	335	302	90.728476821192
gnl|RZaadb|3288|WP_016734896.1	gnl|ECaadb|1653	55.33	553	240	4	15	565	3	550	0	588	566	97.3498233215548
gnl|RZaadb|3289|WP_016734897.1	gnl|ECaadb|3580	55.34	506	223	3	30	533	37	541	0	581	541	93.1608133086876
gnl|RZaadb|3290|WP_016734898.1	gnl|ECaadb|1742	45.27	455	245	3	1	455	1	451	5e-127	374	468	97.2222222222222
gnl|RZaadb|3292|WP_016734900.1	gnl|ECaadb|3283	30.23	129	80	5	34	156	23	147	9e-09	50.8	229	53.7117903930131
gnl|RZaadb|3295|WP_016734903.1	gnl|ECaadb|966	56.15	317	139	0	2	318	6	322	2e-129	371	348	91.0919540229885
gnl|RZaadb|3296|WP_016734904.1	gnl|ECaadb|2656	34.85	198	123	3	13	208	35	228	1e-25	96.7	210	93.3333333333333
gnl|RZaadb|3315|WP_016734930.1	gnl|ECaadb|3441	39.59	197	101	4	15	207	11	193	3e-38	129	217	88.9400921658986
gnl|RZaadb|3319|WP_016734937.1	gnl|ECaadb|2017	32.95	346	217	7	8	344	9	348	3e-46	158	357	94.3977591036415
gnl|RZaadb|3322|WP_016734945.1	gnl|ECaadb|156	60.85	281	99	4	6	285	1	271	3e-110	317	286	97.9020979020979
gnl|RZaadb|3323|WP_016734946.1	gnl|ECaadb|2119	37.05	251	151	5	2	249	8	254	5e-48	157	266	93.2330827067669
gnl|RZaadb|3324|WP_016734947.1	gnl|ECaadb|2961	42.72	316	169	6	2	310	4	314	3e-66	207	311	99.3569131832797
gnl|RZaadb|3331|WP_016734957.1	gnl|ECaadb|1614	34.07	182	118	2	59	239	347	527	1e-21	92.4	316	57.2784810126582
gnl|RZaadb|3335|WP_016734963.1	gnl|ECaadb|3291	36.67	150	92	3	129	277	16	163	1e-20	85.5	286	52.0979020979021
gnl|RZaadb|3336|WP_016734964.1	gnl|ECaadb|25	38.82	152	89	2	19	167	13	163	4e-28	99.8	167	89.2215568862275
gnl|RZaadb|3340|WP_016734968.1	gnl|ECaadb|2481	38.84	896	494	15	17	904	1	850	7e-175	526	908	97.7973568281938
gnl|RZaadb|3342|WP_016734970.1	gnl|ECaadb|157	33.13	836	489	21	98	907	69	860	2e-114	370	968	83.6776859504132
gnl|RZaadb|3343|WP_016734971.1	gnl|ECaadb|973	33.78	444	281	6	1	439	1	436	8e-59	200	526	83.4600760456274
gnl|RZaadb|3345|WP_016734974.1	gnl|ECaadb|599	48.65	444	214	6	21	460	2	435	4e-142	413	469	93.816631130064
gnl|RZaadb|3346|WP_016734976.1	gnl|ECaadb|597	43.75	160	74	4	4	162	6	150	6e-21	81.3	171	92.9824561403509
gnl|RZaadb|3349|WP_016734980.1	gnl|ECaadb|2684	31.08	222	144	6	15	233	23	238	1e-23	92.4	233	93.9914163090129
gnl|RZaadb|3350|WP_016734981.1	gnl|ECaadb|589	46.93	309	160	4	4	311	2	307	5e-86	258	314	98.0891719745223
gnl|RZaadb|3353|WP_016734984.1	gnl|ECaadb|2678	36.41	206	113	5	7	209	2	192	7e-34	117	214	94.8598130841121
gnl|RZaadb|3354|WP_016734985.1	gnl|ECaadb|2679	40.89	291	166	3	22	310	5	291	3e-71	225	400	72.25
gnl|RZaadb|3356|WP_016734987.1	gnl|ECaadb|1274	46.03	252	136	0	6	257	4	255	3e-66	203	257	98.0544747081712
gnl|RZaadb|3357|WP_016734988.1	gnl|ECaadb|4224	46.53	245	129	1	14	258	9	251	2e-66	204	258	94.9612403100775
gnl|RZaadb|3358|WP_016734989.1	gnl|ECaadb|3423	36.61	437	269	4	48	478	46	480	2e-91	287	524	82.2519083969466
gnl|RZaadb|3366|WP_016734998.1	gnl|ECaadb|3280	44.42	403	218	5	1	400	1	400	4e-81	252	402	99.5024875621891
gnl|RZaadb|3368|WP_016735000.1	gnl|ECaadb|1639	40.41	386	224	4	40	422	11	393	1e-47	165	430	89.0697674418605
gnl|RZaadb|3371|WP_016735006.1	gnl|ECaadb|3891	49.9	523	253	4	7	521	8	529	3e-176	504	527	97.7229601518027
gnl|RZaadb|3372|WP_016735007.1	gnl|ECaadb|3281	43.48	138	75	3	19	155	15	150	3e-32	109	156	87.8205128205128
gnl|RZaadb|3376|WP_016735011.1	gnl|ECaadb|2201	55.17	319	128	5	9	318	3	315	2e-80	244	320	96.875
gnl|RZaadb|3377|WP_016735013.1	gnl|ECaadb|3384	40.32	496	287	3	5	500	6	492	5e-98	302	510	97.2549019607843
gnl|RZaadb|3378|WP_016735014.1	gnl|ECaadb|2671	40.71	312	183	2	4	313	1	312	2e-79	241	315	98.4126984126984
gnl|RZaadb|3380|WP_016735016.1	gnl|ECaadb|1715	30.22	139	86	5	7	143	2	131	3e-10	56.6	302	45.364238410596
gnl|RZaadb|3383|WP_016735019.1	gnl|ECaadb|1171	38.46	221	131	2	7	222	17	237	1e-43	144	235	91.9148936170213
gnl|RZaadb|3386|WP_016735023.1	gnl|ECaadb|3712	39.62	318	187	4	15	328	10	326	1e-77	241	383	81.9843342036554
gnl|RZaadb|3394|WP_016735033.1	gnl|ECaadb|2293	54.86	525	232	1	1	520	1	525	0	605	520	100
gnl|RZaadb|3399|WP_016735038.1	gnl|ECaadb|490	51.4	179	83	2	3	179	4	180	6e-64	192	181	97.7900552486188
gnl|RZaadb|3403|WP_016735044.1	gnl|ECaadb|2257	46.49	114	59	2	3	114	2	115	7e-31	103	116	96.551724137931
