qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|ECaadb|1992|NP_416690.1	gnl|RZaadb|1410	41.3	92	54	0	2	93	6	97	1e-18	73.9	94	97.8723404255319
gnl|ECaadb|1997|NP_416697.1	gnl|RZaadb|4928	34.17	199	125	3	1	198	1	194	4e-30	108	215	92.0930232558139
gnl|ECaadb|1998|NP_416698.1	gnl|RZaadb|2863	42.22	90	52	0	2	91	18	107	4e-16	72.4	350	25.7142857142857
gnl|ECaadb|1999|NP_416699.1	gnl|RZaadb|4372	36.36	154	97	1	26	178	42	195	2e-21	84.3	185	82.7027027027027
gnl|ECaadb|2000|NP_416700.1	gnl|RZaadb|5963	44.83	658	348	4	1	646	1	655	5e-150	447	647	99.8454404945904
gnl|ECaadb|2001|NP_416701.1	gnl|RZaadb|6064	40	145	78	5	4	146	3	140	6e-28	99.4	159	89.937106918239
gnl|ECaadb|2003|NP_416703.1	gnl|RZaadb|5687	48.23	226	113	2	3	225	9	233	2e-62	193	245	91.0204081632653
gnl|ECaadb|2004|NP_416704.1	gnl|RZaadb|1559	41.03	117	69	0	6	122	4	120	1e-15	70.5	220	53.1818181818182
gnl|ECaadb|2005|NP_416705.2	gnl|RZaadb|4374	40.1	197	105	6	4	191	3	195	3e-23	90.5	207	90.8212560386473
gnl|ECaadb|2016|NP_416716.1	gnl|RZaadb|858	44.86	185	95	5	31	212	21	201	3e-45	147	216	84.2592592592593
gnl|ECaadb|2017|NP_416717.1	gnl|RZaadb|3319	32.36	343	223	5	9	348	8	344	2e-40	143	354	96.045197740113
gnl|ECaadb|2024|NP_416724.1	gnl|RZaadb|5072	37.68	499	270	4	1	458	7	505	2e-100	307	461	99.3492407809111
gnl|ECaadb|2025|NP_416725.1	gnl|RZaadb|4583	41.67	216	124	2	1	214	1	216	2e-54	171	220	97.2727272727273
gnl|ECaadb|2026|NP_416726.1	gnl|RZaadb|4584	43.35	203	112	2	6	205	20	222	6e-45	147	216	92.5925925925926
gnl|ECaadb|2033|NP_416734.1	gnl|RZaadb|5323	54.97	735	317	5	8	737	16	741	0	747	875	83.4285714285714
gnl|ECaadb|2033|NP_416734.1	gnl|RZaadb|5323	37.37	99	60	1	744	840	801	899	3e-14	74.3	875	11.0857142857143
gnl|ECaadb|2034|NP_416735.1	gnl|RZaadb|1523	41.77	237	124	3	11	235	8	242	4e-61	190	240	93.75
gnl|ECaadb|2046|NP_416748.1	gnl|RZaadb|1659	33.06	245	159	4	1	241	1	244	3e-24	95.5	267	90.2621722846442
gnl|ECaadb|2047|NP_416749.4	gnl|RZaadb|4056	39.42	411	241	5	16	419	29	438	2e-80	252	429	94.1724941724942
gnl|ECaadb|2050|NP_416752.1	gnl|RZaadb|1699	31.52	165	108	2	6	170	11	170	2e-13	67.4	400	41.25
gnl|ECaadb|2054|NP_416756.6	gnl|RZaadb|1615	37.68	353	198	6	32	380	28	362	6e-64	206	385	90.6493506493507
gnl|ECaadb|2068|NP_416770.1	gnl|RZaadb|1942	48.23	141	71	1	11	151	15	153	4e-44	140	153	92.156862745098
gnl|ECaadb|2071|NP_416773.1	gnl|RZaadb|5770	44.72	483	251	4	99	571	221	697	4e-133	402	575	82.2608695652174
gnl|ECaadb|2077|NP_416779.2	gnl|RZaadb|1470	36.08	413	249	8	31	439	36	437	2e-58	198	485	84.3298969072165
gnl|ECaadb|2078|NP_416780.1	gnl|RZaadb|2631	39.72	433	248	5	61	493	62	481	4e-87	274	509	85.0687622789784
gnl|ECaadb|2079|NP_416781.1	gnl|RZaadb|2632	45.43	427	199	6	67	463	69	491	2e-102	322	613	64.7634584013051
gnl|ECaadb|2082|NP_416784.1	gnl|RZaadb|2587	45.53	123	65	2	23	144	30	151	8e-31	108	180	67.7777777777778
gnl|ECaadb|2083|NP_416785.1	gnl|RZaadb|2588	44.59	296	153	2	36	320	32	327	3e-85	257	325	87.6923076923077
gnl|ECaadb|2084|NP_416786.4	gnl|RZaadb|5974	31.46	410	256	11	1	398	1	397	4e-55	203	908	43.8325991189427
gnl|ECaadb|2085|NP_416787.1	gnl|RZaadb|2586	47.34	414	216	2	12	425	4	415	6e-139	402	445	93.0337078651685
gnl|ECaadb|2086|NP_416788.1	gnl|RZaadb|5423	36.49	148	94	0	19	166	4	151	1e-26	96.3	166	89.1566265060241
gnl|ECaadb|2087|NP_416789.2	gnl|RZaadb|1473	42.49	386	220	2	212	596	20	404	1e-109	332	596	64.5973154362416
gnl|ECaadb|2088|NP_416790.1	gnl|RZaadb|1471	50.66	152	74	1	29	180	4	154	4e-60	184	220	69.0909090909091
gnl|ECaadb|2089|NP_416791.3	gnl|RZaadb|668	32.77	119	80	0	7	125	2	120	9e-20	77	147	80.9523809523809
gnl|ECaadb|2090|NP_416792.1	gnl|RZaadb|1129	33.7	270	179	0	11	280	5	274	4e-40	140	312	86.5384615384615
gnl|ECaadb|2094|NP_416796.2	gnl|RZaadb|2730	44.21	190	98	3	6	191	15	200	1e-37	128	216	86.1111111111111
gnl|ECaadb|2103|NP_416805.1	gnl|RZaadb|3109	43.13	211	111	3	1	203	20	229	4e-54	171	215	94.4186046511628
gnl|ECaadb|2107|NP_416809.1	gnl|RZaadb|4239	63.2	250	91	1	6	255	9	257	3e-107	308	257	97.2762645914397
gnl|ECaadb|2108|NP_416810.1	gnl|RZaadb|5229	43.24	185	104	1	44	228	38	221	4e-42	141	238	77.7310924369748
gnl|ECaadb|2109|NP_416811.1	gnl|RZaadb|4541	42.86	168	95	1	52	218	61	228	2e-45	149	228	73.2456140350877
gnl|ECaadb|2110|NP_416812.1	gnl|RZaadb|4926	40.6	234	135	4	28	259	24	255	5e-52	167	260	89.2307692307692
gnl|ECaadb|2113|NP_416815.1	gnl|RZaadb|2798	40.54	481	255	14	2	473	22	480	2e-98	303	505	93.4653465346535
gnl|ECaadb|2116|NP_416818.1	gnl|RZaadb|5887	31.68	363	220	9	23	359	3	363	1e-42	152	422	79.8578199052133
gnl|ECaadb|2117|NP_416819.1	gnl|RZaadb|1016	46.5	286	145	2	1	281	1	283	2e-84	253	304	92.4342105263158
gnl|ECaadb|2119|NP_416821.1	gnl|RZaadb|3323	37.05	251	151	5	8	254	2	249	8e-43	144	270	91.4814814814815
gnl|ECaadb|2120|NP_416822.1	gnl|RZaadb|4291	33.83	337	217	4	4	336	2	336	2e-45	155	337	98.813056379822
gnl|ECaadb|2124|NP_416826.1	gnl|RZaadb|1037	60.2	407	158	2	1	403	1	407	2e-165	468	406	99.2610837438424
gnl|ECaadb|2125|NP_416827.4	gnl|RZaadb|2441	40.91	242	119	5	8	243	14	237	1e-46	162	668	35.3293413173653
gnl|ECaadb|2128|NP_416830.1	gnl|RZaadb|2089	45.27	243	132	1	26	268	20	261	1e-63	198	269	90.3345724907063
gnl|ECaadb|2129|NP_416831.1	gnl|RZaadb|3461	37.95	224	130	4	26	243	49	269	3e-42	146	274	79.5620437956204
gnl|ECaadb|2130|NP_416832.1	gnl|RZaadb|5496	57.88	368	139	6	1	355	1	365	2e-129	373	361	98.3379501385042
gnl|ECaadb|2140|NP_416843.1	gnl|RZaadb|3250	35.69	734	435	12	1	706	1	725	8e-105	334	714	98.8795518207283
gnl|ECaadb|2149|NP_416852.1	gnl|RZaadb|2245	37.42	310	182	3	3	306	7	310	1e-67	212	306	99.3464052287582
gnl|ECaadb|2160|NP_416867.1	gnl|RZaadb|5925	44.62	437	234	4	6	438	1	433	2e-126	372	442	97.9638009049774
gnl|ECaadb|2162|NP_416869.1	gnl|RZaadb|1511	35.94	345	199	8	13	341	61	399	2e-44	155	387	85.0129198966408
gnl|ECaadb|2165|NP_416872.4	gnl|RZaadb|2311	37.98	387	225	7	7	380	8	392	3e-85	262	381	98.1627296587927
gnl|ECaadb|2173|NP_416880.1	gnl|RZaadb|5302	52.58	388	184	0	10	397	8	395	2e-150	429	412	94.1747572815534
gnl|ECaadb|2179|NP_416886.1	gnl|RZaadb|5375	37.57	181	97	8	173	346	369	540	6e-22	94.4	361	48.1994459833795
gnl|ECaadb|2182|NP_416889.1	gnl|RZaadb|3462	37.06	313	190	3	6	314	16	325	2e-53	176	321	96.2616822429907
gnl|ECaadb|2185|NP_416893.1	gnl|RZaadb|3084	38.81	420	235	8	4	405	25	440	6e-85	264	412	97.5728155339806
gnl|ECaadb|2191|NP_416899.1	gnl|RZaadb|5136	32.91	474	292	6	3	458	6	471	7e-83	261	471	96.8152866242038
gnl|ECaadb|2194|NP_416902.1	gnl|RZaadb|3452	48.05	231	117	1	24	254	15	242	5e-67	207	277	83.3935018050542
gnl|ECaadb|2197|NP_416905.1	gnl|RZaadb|5086	54.06	320	146	1	8	326	7	326	1e-106	312	332	96.0843373493976
gnl|ECaadb|2198|NP_416906.1	gnl|RZaadb|2293	46.41	711	332	11	1	669	13	716	0	574	671	99.7019374068554
gnl|ECaadb|2201|NP_416909.1	gnl|RZaadb|3376	55.17	319	128	5	3	315	9	318	6e-89	266	323	96.9040247678019
gnl|ECaadb|2205|NP_416913.1	gnl|RZaadb|377	32.95	264	164	4	18	277	9	263	1e-31	116	283	91.8727915194346
gnl|ECaadb|2209|NP_416917.1	gnl|RZaadb|1651	56.18	283	124	0	1	283	1	283	2e-107	316	365	77.5342465753425
gnl|ECaadb|2210|NP_416919.1	gnl|RZaadb|4617	47.21	269	141	1	9	277	16	283	3e-70	216	277	97.1119133574007
gnl|ECaadb|2212|NP_416921.4	gnl|RZaadb|5154	38.58	254	152	3	3	255	4	254	7e-47	154	263	96.1977186311787
gnl|ECaadb|2222|NP_416931.1	gnl|RZaadb|2385	43.16	285	127	8	15	274	28	302	5e-65	204	299	86.9565217391304
gnl|ECaadb|2223|NP_416932.1	gnl|RZaadb|5201	36.54	104	65	1	240	343	221	323	1e-17	80.5	350	29.7142857142857
gnl|ECaadb|2249|NP_416958.1	gnl|RZaadb|2001	59.6	755	301	4	5	758	18	769	0	841	759	99.3412384716733
gnl|ECaadb|2253|NP_416962.1	gnl|RZaadb|1201	47.25	182	93	2	4	183	7	187	3e-53	166	191	94.2408376963351
gnl|ECaadb|2257|NP_416966.1	gnl|RZaadb|3403	46.49	114	59	2	2	115	3	114	1e-30	103	118	96.6101694915254
gnl|ECaadb|2258|NP_416967.1	gnl|RZaadb|5537	40.05	392	211	7	4	375	6	393	1e-89	273	375	99.2
gnl|ECaadb|2261|NP_416970.1	gnl|RZaadb|1405	47.39	306	142	2	1	287	1	306	5e-96	283	287	100
gnl|ECaadb|2262|NP_416971.1	gnl|RZaadb|449	47.06	238	122	2	1	234	1	238	1e-72	219	237	98.7341772151899
gnl|ECaadb|2264|NP_416973.1	gnl|RZaadb|2826	43.88	294	162	3	1	292	1	293	5e-79	239	292	100
gnl|ECaadb|2266|NP_416975.1	gnl|RZaadb|5335	36	150	96	0	7	156	7	156	3e-33	112	156	96.1538461538462
gnl|ECaadb|2277|NP_416986.4	gnl|RZaadb|970	52.08	240	114	1	344	583	204	442	3e-69	233	670	35.8208955223881
gnl|ECaadb|2284|NP_416993.2	gnl|RZaadb|362	52.71	203	96	0	6	208	7	209	4e-74	220	208	97.5961538461538
gnl|ECaadb|2285|NP_416994.1	gnl|RZaadb|2767	56.31	309	131	3	2	306	4	312	5e-119	345	345	88.4057971014493
gnl|ECaadb|2286|NP_416995.1	gnl|RZaadb|2768	45.64	195	106	0	2	196	7	201	2e-57	178	212	91.9811320754717
gnl|ECaadb|2287|NP_416996.1	gnl|RZaadb|291	34.85	683	401	15	7	671	32	688	9e-115	359	688	96.6569767441861
gnl|ECaadb|2293|NP_417002.1	gnl|RZaadb|3394	54.86	525	232	1	1	525	1	520	0	605	525	100
gnl|ECaadb|2294|NP_417003.1	gnl|RZaadb|1126	56.58	479	206	2	7	484	12	489	2e-157	454	488	97.9508196721311
gnl|ECaadb|2295|NP_417004.1	gnl|RZaadb|3411	45.59	272	137	4	1	262	4	274	1e-72	235	456	57.4561403508772
gnl|ECaadb|2297|NP_417006.2	gnl|RZaadb|1425	39.59	485	257	5	4	469	4	471	2e-102	312	490	95.1020408163265
gnl|ECaadb|2301|NP_417010.1	gnl|RZaadb|4340	32.92	401	207	14	6	352	9	401	8e-42	149	372	93.2795698924731
gnl|ECaadb|2303|NP_417012.1	gnl|RZaadb|1555	44.7	396	192	9	8	381	12	402	4e-97	293	384	97.3958333333333
gnl|ECaadb|2304|NP_417013.1	gnl|RZaadb|660	52.52	139	66	0	1	139	1	139	1e-49	153	143	97.2027972027972
gnl|ECaadb|2305|NP_417014.1	gnl|RZaadb|4492	41.35	520	296	5	45	559	46	561	6e-121	376	770	66.8831168831169
gnl|ECaadb|2307|NP_417016.4	gnl|RZaadb|1707	39.64	275	165	1	3	277	6	279	1e-65	204	281	97.864768683274
gnl|ECaadb|2314|NP_417023.1	gnl|RZaadb|1301	39.62	106	63	1	3	107	6	111	9e-23	83.2	107	98.1308411214953
gnl|ECaadb|2316|NP_417026.1	gnl|RZaadb|2962	37.65	85	53	0	3	87	2	86	6e-14	62.8	162	52.4691358024691
gnl|ECaadb|2317|NP_417027.1	gnl|RZaadb|1980	34.57	243	139	8	7	238	17	250	3e-31	114	246	94.3089430894309
gnl|ECaadb|2318|NP_417028.1	gnl|RZaadb|1495	44.62	251	139	0	4	254	6	256	2e-66	205	267	94.0074906367041
gnl|ECaadb|2325|NP_417035.1	gnl|RZaadb|4716	34.31	102	64	3	2	101	4	104	2e-13	58.5	106	94.3396226415094
gnl|ECaadb|2327|NP_417037.1	gnl|RZaadb|2829	37.66	401	242	7	6	400	5	403	3e-57	190	400	98.75
gnl|ECaadb|2329|NP_417039.1	gnl|RZaadb|5155	38.41	289	165	6	5	290	11	289	1e-59	189	290	98.6206896551724
gnl|ECaadb|2336|NP_417046.1	gnl|RZaadb|1204	59.57	418	159	4	7	416	13	428	1e-168	477	417	98.3213429256595
gnl|ECaadb|2338|NP_417048.1	gnl|RZaadb|2	72.64	106	29	0	1	106	1	106	2e-47	145	112	94.6428571428571
gnl|ECaadb|2343|NP_417054.2	gnl|RZaadb|3107	38.62	145	89	0	12	156	1	145	2e-24	90.1	167	86.8263473053892
gnl|ECaadb|2346|NP_417057.1	gnl|RZaadb|1599	48.28	58	30	0	4	61	5	62	2e-15	62	86	67.4418604651163
gnl|ECaadb|2347|NP_417058.1	gnl|RZaadb|370	36.72	128	77	1	3	126	2	129	2e-13	60.1	126	98.4126984126984
gnl|ECaadb|2348|NP_417059.1	gnl|RZaadb|2257	34.17	240	149	4	6	236	5	244	5e-34	120	243	95.0617283950617
gnl|ECaadb|2350|NP_417061.1	gnl|RZaadb|2825	38.7	292	176	3	6	296	19	308	2e-63	200	301	96.6777408637874
gnl|ECaadb|2351|NP_417062.1	gnl|RZaadb|371	34.15	205	129	3	8	209	14	215	1e-30	110	226	89.3805309734513
gnl|ECaadb|2352|NP_417063.1	gnl|RZaadb|1192	36.4	283	123	11	52	320	3	242	1e-44	150	324	83.0246913580247
gnl|ECaadb|2353|NP_417064.1	gnl|RZaadb|3431	56.95	597	255	1	1	595	12	608	0	654	599	99.3322203672788
gnl|ECaadb|2358|NP_417069.1	gnl|RZaadb|4713	37.2	492	267	11	30	520	31	481	4e-76	247	540	90.9259259259259
gnl|ECaadb|2362|NP_417073.1	gnl|RZaadb|2266	31.84	179	118	3	12	187	12	189	4e-19	78.6	195	90.2564102564103
gnl|ECaadb|2364|NP_417075.1	gnl|RZaadb|2494	56.25	224	95	2	4	227	9	229	5e-89	260	229	97.8165938864629
gnl|ECaadb|2372|NP_417083.1	gnl|RZaadb|4489	59.62	832	333	2	23	853	25	854	0	905	857	96.9661610268378
gnl|ECaadb|2373|NP_417084.1	gnl|RZaadb|2373	37.79	217	125	6	21	229	29	243	2e-32	116	243	86.0082304526749
gnl|ECaadb|2374|NP_417085.1	gnl|RZaadb|5419	44.21	337	161	9	2	314	8	341	4e-66	209	326	96.0122699386503
gnl|ECaadb|2378|NP_417090.1	gnl|RZaadb|235	32.5	280	181	3	99	375	1	275	3e-37	134	386	71.7616580310881
gnl|ECaadb|2385|NP_417097.1	gnl|RZaadb|1562	60	115	41	1	3	112	2	116	1e-41	132	115	95.6521739130435
gnl|ECaadb|2386|NP_417098.1	gnl|RZaadb|4368	45.05	222	120	1	5	226	7	226	2e-64	198	255	87.0588235294118
gnl|ECaadb|2388|NP_417100.1	gnl|RZaadb|1561	47.44	78	40	1	2	78	3	80	1e-22	81.6	82	93.9024390243902
gnl|ECaadb|2389|NP_417101.1	gnl|RZaadb|4369	52.12	424	201	2	1	423	1	423	1e-130	385	453	93.3774834437086
gnl|ECaadb|2391|NP_417104.1	gnl|RZaadb|941	37.32	142	84	1	59	195	51	192	8e-28	101	197	69.5431472081218
gnl|ECaadb|2392|NP_417105.1	gnl|RZaadb|356	31.17	154	90	4	64	211	37	180	7e-14	67.4	292	50.6849315068493
gnl|ECaadb|2395|NP_417109.1	gnl|RZaadb|1806	32.43	148	95	3	14	156	1	148	3e-24	89.4	158	90.5063291139241
gnl|ECaadb|2396|NP_417110.1	gnl|RZaadb|367	43.04	158	88	2	1	157	1	157	9e-37	122	160	98.125
gnl|ECaadb|2419|NP_417147.1	gnl|RZaadb|4828	66.53	481	161	0	1	481	1	481	0	652	482	99.7925311203319
gnl|ECaadb|2425|NP_417153.1	gnl|RZaadb|530	48.05	77	39	1	21	97	20	95	7e-18	69.7	99	77.7777777777778
gnl|ECaadb|2431|NP_417159.1	gnl|RZaadb|491	45.83	72	39	0	1	72	1	72	1e-22	80.1	81	88.8888888888889
gnl|ECaadb|2432|NP_417160.1	gnl|RZaadb|5256	60.61	132	52	0	1	132	1	132	4e-59	176	136	97.0588235294118
gnl|ECaadb|2433|NP_417161.1	gnl|RZaadb|5826	73.54	703	186	0	12	714	32	734	0	1109	714	98.4593837535014
gnl|ECaadb|2434|NP_417162.1	gnl|RZaadb|5257	76.97	317	73	0	3	319	8	324	0	516	319	99.3730407523511
gnl|ECaadb|2435|NP_417163.1	gnl|RZaadb|4085	44.97	338	180	2	5	337	9	345	9e-99	296	400	83.25
gnl|ECaadb|2436|NP_417164.1	gnl|RZaadb|1627	44.57	267	147	1	64	329	18	284	5e-60	192	354	75.1412429378531
gnl|ECaadb|2438|NP_417167.1	gnl|RZaadb|2289	30.16	189	123	4	13	199	4	185	8e-16	72	245	76.3265306122449
gnl|ECaadb|2442|NP_417171.1	gnl|RZaadb|2564	34.82	471	295	5	15	481	18	480	2e-80	257	512	91.2109375
gnl|ECaadb|2448|NP_417177.1	gnl|RZaadb|1985	53.12	864	375	10	7	849	6	860	0	823	876	96.2328767123288
gnl|ECaadb|2450|NP_417179.1	gnl|RZaadb|443	71.74	322	90	1	6	326	15	336	1e-164	462	353	90.9348441926346
gnl|ECaadb|2451|NP_417180.1	gnl|RZaadb|1272	45.75	153	80	2	5	155	7	158	5e-39	128	165	91.5151515151515
gnl|ECaadb|2452|NP_417181.1	gnl|RZaadb|3493	34.73	239	140	6	129	356	116	349	2e-23	97.8	361	63.1578947368421
gnl|ECaadb|2481|NP_417213.1	gnl|RZaadb|3340	39.35	897	488	15	1	850	17	904	3e-168	509	853	99.6483001172333
gnl|ECaadb|2484|NP_417216.1	gnl|RZaadb|4057	48.46	293	147	2	11	300	16	307	3e-69	215	302	96.0264900662252
gnl|ECaadb|2485|NP_417217.1	gnl|RZaadb|4059	41.58	392	214	5	2	384	3	388	2e-80	250	388	98.7113402061856
gnl|ECaadb|2486|NP_417218.1	gnl|RZaadb|4054	49.26	203	103	0	8	210	3	205	5e-57	177	212	95.7547169811321
gnl|ECaadb|2491|NP_417223.1	gnl|RZaadb|3881	51.05	190	91	2	16	203	18	207	2e-55	184	208	90.3846153846154
gnl|ECaadb|2492|NP_417224.1	gnl|RZaadb|1745	37.4	262	148	6	1	252	1	256	3e-46	152	253	99.604743083004
gnl|ECaadb|2494|NP_417226.1	gnl|RZaadb|1807	47.74	155	81	0	1	155	246	400	6e-30	110	159	97.4842767295598
gnl|ECaadb|2499|NP_417231.1	gnl|RZaadb|133	50.36	415	202	4	21	434	24	435	1e-130	385	475	87.1578947368421
gnl|ECaadb|2500|NP_417232.1	gnl|RZaadb|2963	69.49	295	90	0	8	302	23	317	3e-153	429	302	97.682119205298
gnl|ECaadb|2510|NP_417242.1	gnl|RZaadb|134	33.04	227	138	7	25	242	16	237	2e-26	100	244	89.344262295082
gnl|ECaadb|2513|NP_417245.1	gnl|RZaadb|5260	37.5	112	70	0	8	119	6	117	5e-22	81.6	121	92.5619834710744
gnl|ECaadb|2525|NP_417259.1	gnl|RZaadb|561	63.95	430	149	3	1	430	1	424	3e-174	491	432	99.537037037037
gnl|ECaadb|2526|NP_417260.1	gnl|RZaadb|1915	55.97	536	232	4	5	538	4	537	0	568	545	97.9816513761468
gnl|ECaadb|2527|NP_417261.1	gnl|RZaadb|5929	48.12	266	124	2	4	257	7	270	1e-74	226	263	96.5779467680608
gnl|ECaadb|2532|NP_417266.1	gnl|RZaadb|5397	48.25	228	118	0	285	512	593	820	2e-59	218	918	24.8366013071895
gnl|ECaadb|2532|NP_417266.1	gnl|RZaadb|5397	32.48	117	77	1	670	784	1006	1122	5e-12	67.4	918	12.5272331154684
gnl|ECaadb|2540|NP_417274.1	gnl|RZaadb|5395	30.1	103	59	2	164	264	37	128	2e-08	50.1	282	35.8156028368794
gnl|ECaadb|2550|NP_417284.1	gnl|RZaadb|3278	46.04	139	74	1	1	138	1	139	1e-34	115	140	98.5714285714286
gnl|ECaadb|2554|NP_417288.1	gnl|RZaadb|2466	37.2	293	179	3	1	292	1	289	1e-59	190	305	95.7377049180328
gnl|ECaadb|2559|NP_417293.1	gnl|RZaadb|4271	33.69	282	150	10	112	360	92	369	2e-29	114	365	68.2191780821918
gnl|ECaadb|2560|NP_417294.4	gnl|RZaadb|5428	30.95	378	236	10	40	406	52	415	1e-47	165	417	88.0095923261391
gnl|ECaadb|2570|NP_417304.1	gnl|RZaadb|2285	64.02	264	95	0	1	264	1	264	1e-132	373	264	100
gnl|ECaadb|2571|NP_417305.1	gnl|RZaadb|2371	39.86	296	144	5	4	288	9	281	8e-59	187	291	97.9381443298969
gnl|ECaadb|2572|NP_417306.1	gnl|RZaadb|191	33.85	703	436	15	22	707	29	719	9e-109	346	748	91.7112299465241
gnl|ECaadb|2573|NP_417307.1	gnl|RZaadb|4299	36.26	171	95	3	3	161	9	177	2e-28	101	176	90.3409090909091
gnl|ECaadb|2577|NP_417311.1	gnl|RZaadb|2793	47.71	350	167	5	1	341	1	343	6e-110	322	346	98.5549132947977
gnl|ECaadb|2579|NP_417313.1	gnl|RZaadb|5485	45.84	722	369	9	6	719	422	1129	0	606	719	99.3045897079277
gnl|ECaadb|2580|NP_417314.1	gnl|RZaadb|345	34.46	296	180	6	4	292	6	294	9e-54	177	343	84.2565597667638
gnl|ECaadb|2581|NP_417315.1	gnl|RZaadb|4471	31.62	427	256	14	9	418	8	415	2e-46	162	420	97.6190476190476
gnl|ECaadb|2582|NP_417316.1	gnl|RZaadb|3572	31.03	261	179	1	1	261	6	265	2e-26	103	311	83.9228295819936
gnl|ECaadb|2583|NP_417317.1	gnl|RZaadb|2250	45.41	229	124	1	1	229	1	228	1e-68	208	230	99.5652173913043
gnl|ECaadb|2585|NP_417319.1	gnl|RZaadb|5901	58.06	248	103	1	6	253	5	251	3e-93	272	253	98.0237154150198
gnl|ECaadb|2586|NP_417320.1	gnl|RZaadb|4687	49.28	278	139	1	1	278	3	278	2e-105	305	278	100
gnl|ECaadb|2587|NP_417321.2	gnl|RZaadb|1574	55.3	387	172	1	4	390	6	391	3e-149	426	393	98.4732824427481
gnl|ECaadb|2598|NP_417341.4	gnl|RZaadb|1746	40	120	69	2	126	242	409	528	4e-25	100	251	46.6135458167331
gnl|ECaadb|2600|NP_417343.1	gnl|RZaadb|2421	31.85	270	179	4	18	286	212	477	9e-34	125	292	92.1232876712329
gnl|ECaadb|2603|NP_417347.1	gnl|RZaadb|5328	39.18	388	215	5	8	389	14	386	5e-78	244	398	95.9798994974874
gnl|ECaadb|2605|NP_417349.4	gnl|RZaadb|2539	39.48	461	266	8	1	455	1	454	4e-101	308	461	98.6984815618221
gnl|ECaadb|2615|NP_417359.1	gnl|RZaadb|2428	44.65	430	231	3	7	432	2	428	3e-132	385	439	97.0387243735763
gnl|ECaadb|2620|NP_417366.1	gnl|RZaadb|1513	47.24	489	242	8	20	502	16	494	1e-149	434	505	95.6435643564356
gnl|ECaadb|2621|NP_417367.1	gnl|RZaadb|1224	53.68	326	150	1	37	361	1	326	6e-115	335	365	89.041095890411
gnl|ECaadb|2622|NP_417368.1	gnl|RZaadb|1771	35.41	562	330	17	31	576	54	598	4e-84	271	577	94.6273830155979
gnl|ECaadb|2624|NP_417370.1	gnl|RZaadb|5699	44.69	320	142	6	3	298	2	310	1e-71	221	298	99.3288590604027
gnl|ECaadb|2629|NP_417375.1	gnl|RZaadb|364	38.5	213	130	1	1	213	1	212	7e-40	134	219	97.2602739726027
gnl|ECaadb|2632|NP_417378.1	gnl|RZaadb|4413	53.47	245	114	0	3	247	6	250	4e-87	256	247	99.1902834008097
gnl|ECaadb|2633|NP_417379.1	gnl|RZaadb|1949	59.17	943	368	6	17	956	21	949	0	1051	957	98.2236154649948
gnl|ECaadb|2634|NP_417380.1	gnl|RZaadb|838	53.39	118	54	1	8	125	2	118	1e-40	129	129	91.4728682170543
gnl|ECaadb|2635|NP_417381.1	gnl|RZaadb|1948	34.3	379	211	16	3	357	8	372	4e-51	172	364	97.5274725274725
gnl|ECaadb|2636|NP_417382.1	gnl|RZaadb|4361	33.5	412	226	9	4	391	2	389	1e-54	183	400	97
gnl|ECaadb|2642|NP_417388.1	gnl|RZaadb|5022	36	325	195	6	12	331	4	320	4e-55	188	410	78.0487804878049
gnl|ECaadb|2643|NP_417389.1	gnl|RZaadb|2013	40	230	123	6	1	217	1	228	1e-41	139	219	99.0867579908676
gnl|ECaadb|2644|NP_417391.1	gnl|RZaadb|2096	33.99	303	185	5	5	297	3	300	2e-41	143	297	98.6531986531987
gnl|ECaadb|2645|NP_417392.1	gnl|RZaadb|3763	61.02	708	268	3	3	709	5	705	0	846	714	99.0196078431373
gnl|ECaadb|2650|NP_417397.1	gnl|RZaadb|2336	30.23	215	134	5	30	234	37	245	3e-17	75.9	246	83.3333333333333
gnl|ECaadb|2651|NP_417398.1	gnl|RZaadb|851	40.31	196	116	1	3	198	4	198	4e-34	118	211	92.8909952606635
gnl|ECaadb|2652|NP_417399.1	gnl|RZaadb|1194	43.07	202	115	0	61	262	61	262	4e-40	139	286	70.6293706293706
gnl|ECaadb|2654|NP_417401.1	gnl|RZaadb|5047	44.19	387	199	5	10	381	30	414	2e-97	294	387	96.1240310077519
gnl|ECaadb|2655|NP_417402.1	gnl|RZaadb|5837	49.25	335	167	3	1	334	1	333	7e-116	336	339	98.5250737463127
gnl|ECaadb|2656|NP_417403.1	gnl|RZaadb|3296	34.85	198	123	3	35	228	13	208	2e-22	88.6	237	81.8565400843882
gnl|ECaadb|2662|NP_417412.1	gnl|RZaadb|5437	41.64	305	174	3	2	305	13	314	9e-72	222	306	99.3464052287582
gnl|ECaadb|2666|NP_417417.1	gnl|RZaadb|1061	48.79	414	179	7	2	384	3	414	7e-115	338	384	99.7395833333333
gnl|ECaadb|2671|NP_417422.1	gnl|RZaadb|3378	40.71	312	183	2	1	312	4	313	3e-79	241	316	98.7341772151899
gnl|ECaadb|2672|NP_417423.4	gnl|RZaadb|255	36.9	187	110	3	6	187	18	201	2e-41	136	187	97.3262032085562
gnl|ECaadb|2673|NP_417424.1	gnl|RZaadb|1259	31.01	129	89	0	8	136	22	150	5e-15	65.1	138	93.4782608695652
