RPHASCH2410_RS21030	phosphoribosylformylglycinamidine synthase	WP_004676249.1
RPHASCH2410_RS21035	hypothetical protein	WP_046977151.1
RPHASCH2410_RS21040	DUF1127 domain-containing protein	WP_016733185.1
RPHASCH2410_RS21045	PLP-dependent aminotransferase family protein	WP_016733186.1
RPHASCH2410_RS21050	acyloxyacyl hydrolase	WP_004676241.1
RPHASCH2410_RS21055	phosphoribosylformylglycinamidine synthase	WP_016733187.1
RPHASCH2410_RS21060	BolA family transcriptional regulator	WP_010010652.1
RPHASCH2410_RS21065	hypothetical protein	WP_012483988.1
RPHASCH2410_RS21070	hypothetical protein	WP_016733188.1
RPHASCH2410_RS21075	monothiol glutaredoxin, Grx4 family	WP_012483990.1
RPHASCH2410_RS21080	Bcr/CflA family drug resistance efflux	WP_012483991.1
RPHASCH2410_RS21085	MFS transporter	WP_012483992.1
RPHASCH2410_RS21090	GNAT family N-acetyltransferase	WP_012483993.1
RPHASCH2410_RS21095	inositol monophosphatase	WP_004676227.1
RPHASCH2410_RS21100	inositol monophosphatase	WP_012483994.1
RPHASCH2410_RS21105	tRNA 2-thiocytidine(32) synthetase TtcA	WP_012483995.1
RPHASCH2410_RS21110	glutaminase	WP_010024905.1
RPHASCH2410_RS21115	30S ribosomal protein S4	WP_004676212.1
RPHASCH2410_RS21120	ATP-binding protein	WP_016733190.1
RPHASCH2410_RS21125	glutamate racemase	WP_046977152.1
RPHASCH2410_RS21130	RNA methyltransferase	WP_016733193.1
RPHASCH2410_RS21135	FUSC family protein	WP_039750481.1
RPHASCH2410_RS21140	hypothetical protein	WP_016733195.1
RPHASCH2410_RS21145	NADP-dependent isocitrate dehydrogenase	WP_004676199.1
RPHASCH2410_RS21150	N-acetyltransferase	WP_016733196.1
RPHASCH2410_RS21155	glutathione S-transferase family protein	WP_016733197.1
RPHASCH2410_RS21160	AraC family transcriptional regulator	WP_016733198.1
RPHASCH2410_RS21165	amino acid transporter	
RPHASCH2410_RS21170	alanine--tRNA ligase	WP_016733199.1
RPHASCH2410_RS21175	DNA recombination/repair protein RecA	WP_004676193.1
RPHASCH2410_RS21180	carbohydrate kinase	WP_016733202.1
RPHASCH2410_RS21185	pseudouridine-5'-phosphate glycosidase	WP_016733203.1
RPHASCH2410_RS21190	kinase	WP_016733204.1
RPHASCH2410_RS21195	PAS domain-containing sensor histidine kinase	WP_016733205.1
RPHASCH2410_RS21200	flagellar biosynthesis protein FliO	
RPHASCH2410_RS07425	translation initiation factor IF-2	
RPHASCH2410_RS07430	DNA-binding protein	WP_004673396.1
RPHASCH2410_RS07435	transcription termination/antitermination	WP_004673395.1
RPHASCH2410_RS07440	ribosome maturation factor RimP	WP_004673394.1
RPHASCH2410_RS07445	MFS transporter	WP_029531688.1
RPHASCH2410_RS07450	N-acetyltransferase	WP_016735151.1
RPHASCH2410_RS07455	lytic murein transglycosylase	WP_016735150.1
RPHASCH2410_RS32390	hypothetical protein	
RPHASCH2410_RS07460	recombination protein RecR	WP_004676724.1
RPHASCH2410_RS07465	MOSC domain-containing protein	WP_016735149.1
RPHASCH2410_RS07470	YbaB/EbfC family nucleoid-associated protein	WP_004676719.1
RPHASCH2410_RS07475	DNA polymerase III subunit gamma/tau	WP_016735148.1
RPHASCH2410_RS32165	signal recognition particle sRNA small type	
RPHASCH2410_RS32395	hypothetical protein	
RPHASCH2410_RS32400	SAM-dependent methyltransferase	
RPHASCH2410_RS07480	HIT domain-containing protein	WP_029531686.1
RPHASCH2410_RS07485	NAD(+) diphosphatase	WP_016735146.1
RPHASCH2410_RS07490	YafY family transcriptional regulator	WP_016735145.1
RPHASCH2410_RS07495	hypothetical protein	WP_016735144.1
RPHASCH2410_RS07500	glyoxalase	WP_004672651.1
RPHASCH2410_RS07505	prephenate dehydratase	WP_004672645.1
RPHASCH2410_RS07510	3-deoxy-manno-octulosonate cytidylyltransferase	WP_016735143.1
RPHASCH2410_RS07515	cytochrome c family protein	WP_004672641.1
RPHASCH2410_RS07520	AEC family transporter	WP_004672640.1
RPHASCH2410_RS07525	adenosine kinase	WP_016735141.1
RPHASCH2410_RS07530	hypothetical protein	WP_004672638.1
RPHASCH2410_RS07535	D-glycerate dehydrogenase	WP_004672637.1
RPHASCH2410_RS07540	N-acetyltransferase	WP_016735140.1
RPHASCH2410_RS07545	molybdopterin-synthase adenylyltransferase MoeB	WP_010021212.1
RPHASCH2410_RS07550	DNA replication and repair protein RecF	WP_029531685.1
RPHASCH2410_RS07555	XRE family transcriptional regulator	WP_010010244.1
RPHASCH2410_RS07560	hypothetical protein	WP_004672628.1
RPHASCH2410_RS07565	molecular chaperone DnaJ	WP_004672627.1
RPHASCH2410_RS07570	molecular chaperone DnaK	WP_004672626.1
RPHASCH2410_RS07575	penicillin-binding protein	WP_016735138.1
RPHASCH2410_RS07580	hypothetical protein	WP_029531684.1
RPHASCH2410_RS07585	SH3 domain-containing protein	WP_016735137.1
RPHASCH2410_RS07590	dipeptidase	WP_029531683.1
RPHASCH2410_RS07595	bifunctional diguanylate	WP_016735135.1
RPHASCH2410_RS07600	MarR family transcriptional regulator	WP_016735134.1
RPHASCH2410_RS07605	DNA polymerase I	WP_016735133.1
RPHASCH2410_RS07610	DNA translocase FtsK	WP_016735132.1
RPHASCH2410_RS07615	ABC transporter permease	WP_004677177.1
RPHASCH2410_RS07620	ABC transporter permease	WP_016735131.1
RPHASCH2410_RS07625	ABC transporter ATP-binding protein	WP_016735130.1
RPHASCH2410_RS07630	ABC transporter substrate-binding protein	WP_016735129.1
RPHASCH2410_RS07635	LysR family transcriptional regulator	WP_016735128.1
RPHASCH2410_RS07640	GrpB family protein	WP_016735127.1
RPHASCH2410_RS07645	ribose 1,5-bisphosphate phosphokinase PhnN	WP_004677184.1
RPHASCH2410_RS07650	alpha-D-ribose 1-methylphosphonate	WP_012482242.1
RPHASCH2410_RS07655	DUF1045 domain-containing protein	WP_029531682.1
RPHASCH2410_RS07660	phosphonate ABC transporter, permease protein	WP_016735126.1
RPHASCH2410_RS07665	phosphonate ABC transporter, permease protein	WP_016735125.1
RPHASCH2410_RS07670	phosphonate ABC transporter substrate-binding	WP_016735124.1
RPHASCH2410_RS07675	phosphonate ABC transporter ATP-binding protein	WP_029531681.1
RPHASCH2410_RS07680	acetyltransferase	WP_016735122.1
RPHASCH2410_RS07685	phosphonate C-P lyase system protein PhnL	WP_016735121.1
RPHASCH2410_RS07690	phosphonate C-P lyase system protein PhnK	WP_010010774.1
RPHASCH2410_RS07695	carbon-phosphorus lyase complex subunit PhnJ	WP_004673514.1
RPHASCH2410_RS07700	carbon-phosphorus lyase complex subunit PhnI	WP_016735120.1
RPHASCH2410_RS07705	phosphonate C-P lyase system protein PhnH	WP_016735119.1
RPHASCH2410_RS07710	phosphonate C-P lyase system protein PhnG	WP_016735118.1
RPHASCH2410_RS07715	phosphonate metabolism transcriptional regulator	WP_016735117.1
RPHASCH2410_RS07720	2,3-bisphosphoglycerate-dependent	WP_016735116.1
RPHASCH2410_RS07725	4-hydroxy-tetrahydrodipicolinate reductase	WP_016735115.1
RPHASCH2410_RS07730	ABC transporter ATP-binding protein	WP_004673526.1
RPHASCH2410_RS07735	glucokinase	WP_016735114.1
RPHASCH2410_RS07740	methylglyoxal synthase	WP_004673532.1
RPHASCH2410_RS07745	penicillin-insensitive murein endopeptidase	WP_016735113.1
RPHASCH2410_RS07750	ABC transporter substrate-binding protein	WP_016735112.1
RPHASCH2410_RS07755	microcin C ABC transporter permease YejB	WP_004673538.1
RPHASCH2410_RS07760	ABC transporter permease	WP_016735111.1
RPHASCH2410_RS07765	ABC transporter ATP-binding protein	WP_016735110.1
RPHASCH2410_RS07770	glyoxylate/hydroxypyruvate reductase A	WP_016735108.1
RPHASCH2410_RS07775	hypothetical protein	WP_016735107.1
RPHASCH2410_RS07780	nicotinate phosphoribosyltransferase	WP_004673542.1
RPHASCH2410_RS07785	hypothetical protein	WP_029531680.1
RPHASCH2410_RS07790	KTSC domain-containing protein	WP_016735105.1
RPHASCH2410_RS07795	type II toxin-antitoxin system ParD family	WP_004673546.1
RPHASCH2410_RS07800	type II toxin-antitoxin system RelE/ParE family	WP_016735104.1
RPHASCH2410_RS07805	tRNA-Ser	
RPHASCH2410_RS07810	hypothetical protein	WP_012482264.1
RPHASCH2410_RS07815	BMP family ABC transporter substrate-binding	WP_004673552.1
RPHASCH2410_RS07820	ABC transporter ATP-binding protein	WP_016735103.1
RPHASCH2410_RS07825	ABC transporter permease	WP_004673554.1
RPHASCH2410_RS07830	ABC transporter permease	WP_004673556.1
RPHASCH2410_RS07835	cytidine deaminase	WP_004673557.1
RPHASCH2410_RS07840	purine-nucleoside phosphorylase	WP_016735102.1
RPHASCH2410_RS07845	deoxyribose-phosphate aldolase	WP_004673564.1
RPHASCH2410_RS07850	thymidine phosphorylase	WP_016735101.1
RPHASCH2410_RS07855	TIGR02281 family clan AA aspartic protease	WP_029531679.1
RPHASCH2410_RS07860	uracil phosphoribosyltransferase	WP_004674949.1
RPHASCH2410_RS07865	adenosine deaminase	WP_016735099.1
RPHASCH2410_RS07870	phosphopentomutase	WP_029531678.1
RPHASCH2410_RS07875	pilus assembly protein	WP_012482272.1
RPHASCH2410_RS07880	pilus assembly protein	WP_029531677.1
RPHASCH2410_RS07885	membrane protein	WP_012482274.1
RPHASCH2410_RS07890	Flp family type IVb pilin	WP_004668696.1
RPHASCH2410_RS07895	peptidase	WP_012482275.1
RPHASCH2410_RS07900	Flp pilus assembly protein CpaB	WP_004668694.1
RPHASCH2410_RS07905	BON domain-containing protein	WP_016735096.1
RPHASCH2410_RS07910	pilus assembly protein CpaD	WP_012482276.1
RPHASCH2410_RS07915	transcriptional regulator	WP_012482277.1
RPHASCH2410_RS07920	CpaF family protein	WP_004668690.1
RPHASCH2410_RS07925	pilus assembly protein	WP_004668689.1
RPHASCH2410_RS07930	type II secretion system F family protein	WP_016735095.1
RPHASCH2410_RS07935	threonine transporter	
RPHASCH2410_RS07940	hypothetical protein	WP_012482280.1
RPHASCH2410_RS07945	leucyl aminopeptidase	WP_016735094.1
RPHASCH2410_RS07950	MarR family transcriptional regulator	WP_016735093.1
RPHASCH2410_RS07955	peptidoglycan endopeptidase	WP_016735092.1
RPHASCH2410_RS07960	amidase	WP_029531676.1
RPHASCH2410_RS07965	ABC transporter permease	WP_016735090.1
RPHASCH2410_RS07970	ABC transporter permease	WP_016735089.1
RPHASCH2410_RS07975	ABC transporter substrate-binding protein	WP_016735088.1
RPHASCH2410_RS07980	S58 family peptidase	WP_029531674.1
RPHASCH2410_RS07985	hypothetical protein	WP_004674838.1
RPHASCH2410_RS07990	hypothetical protein	WP_016735086.1
RPHASCH2410_RS07995	formyltetrahydrofolate deformylase	WP_012482289.1
RPHASCH2410_RS08000	acyltransferase	WP_016735085.1
RPHASCH2410_RS08005	hypothetical protein	WP_016735084.1
RPHASCH2410_RS08010	cellulase	WP_016735083.1
RPHASCH2410_RS08015	sugar transporter	WP_016735082.1
RPHASCH2410_RS08020	hypothetical protein	WP_029531673.1
RPHASCH2410_RS08025	DUF982 domain-containing protein	WP_004675986.1
RPHASCH2410_RS08030	tRNA-Leu	
RPHASCH2410_RS08035	BA14K family protein	WP_016735079.1
RPHASCH2410_RS08040	SelT/SelW/SelH family protein	WP_016735078.1
RPHASCH2410_RS08045	GMP synthase	WP_016735077.1
RPHASCH2410_RS08050	sugar O-acetyltransferase	WP_016735076.1
RPHASCH2410_RS08055	GFA family protein	WP_016735075.1
RPHASCH2410_RS08060	hypothetical protein	WP_012482300.1
RPHASCH2410_RS08065	hypothetical protein	WP_012482301.1
RPHASCH2410_RS08070	elongation factor 4	WP_016735074.1
RPHASCH2410_RS08075	thiaminase II	WP_016735073.1
RPHASCH2410_RS08080	XRE family transcriptional regulator	WP_016735072.1
RPHASCH2410_RS08085	N-acetyltransferase	WP_016735071.1
RPHASCH2410_RS08090	haloacid dehalogenase	WP_016735070.1
RPHASCH2410_RS08095	histone deacetylase family protein	WP_012482307.1
RPHASCH2410_RS08100	recombination regulator RecX	WP_016735069.1
RPHASCH2410_RS08105	EamA family transporter	WP_016735068.1
RPHASCH2410_RS08110	globin	WP_029531672.1
RPHASCH2410_RS08115	membrane protein	WP_012482311.1
RPHASCH2410_RS08120	transglutaminase	WP_016735066.1
RPHASCH2410_RS08125	alpha/beta hydrolase	WP_016735065.1
RPHASCH2410_RS08130	translation initiation factor IF-3	WP_077991295.1
RPHASCH2410_RS08135	50S ribosomal protein L35	WP_003570998.1
RPHASCH2410_RS08140	50S ribosomal protein L20	WP_004673860.1
RPHASCH2410_RS08145	phenylalanine--tRNA ligase subunit alpha	WP_016735064.1
RPHASCH2410_RS08150	phenylalanine--tRNA ligase subunit beta	WP_016735063.1
RPHASCH2410_RS08155	nuclear transport factor 2 family protein	WP_004673863.1
RPHASCH2410_RS08160	aldo/keto reductase	WP_016735062.1
RPHASCH2410_RS08165	LysR family transcriptional regulator	WP_016735061.1
RPHASCH2410_RS08170	ferritin-like domain-containing protein	WP_004673867.1
RPHASCH2410_RS08175	hypothetical protein	WP_016735060.1
RPHASCH2410_RS08180	N-acetyltransferase	WP_016735059.1
RPHASCH2410_RS08185	aldo/keto reductase	WP_016735058.1
RPHASCH2410_RS08190	gfo/Idh/MocA family oxidoreductase	WP_016735057.1
RPHASCH2410_RS08195	GtrA family protein	WP_016735056.1
RPHASCH2410_RS08200	RfbJ protein	WP_016735055.1
RPHASCH2410_RS08205	hypothetical protein	WP_016735054.1
RPHASCH2410_RS08210	hypothetical protein	WP_029531670.1
RPHASCH2410_RS08215	exodeoxyribonuclease VII large subunit	WP_016735052.1
RPHASCH2410_RS08220	flavodoxin family protein	WP_016735051.1
RPHASCH2410_RS08225	MarR family transcriptional regulator	WP_016735050.1
RPHASCH2410_RS08230	ABC transporter permease	WP_016735049.1
RPHASCH2410_RS08235	aminopeptidase	WP_016735048.1
RPHASCH2410_RS08240	glutathione S-transferase family protein	WP_016735047.1
RPHASCH2410_RS08245	MarR family transcriptional regulator	WP_016735046.1
RPHASCH2410_RS08250	Cys-tRNA(Pro) deacylase	WP_016735045.1
RPHASCH2410_RS08255	ArsC family reductase	WP_016735044.1
RPHASCH2410_RS08260	peptidase M14	WP_029531669.1
RPHASCH2410_RS08265	methylated-DNA--[protein]-cysteine	WP_016735042.1
RPHASCH2410_RS08270	SDR family NAD(P)-dependent oxidoreductase	WP_016735041.1
RPHASCH2410_RS08275	hypothetical protein	WP_080956146.1
RPHASCH2410_RS08280	LysR family transcriptional regulator	WP_029531668.1
RPHASCH2410_RS08285	AraC family transcriptional regulator	WP_016735039.1
RPHASCH2410_RS08290	YbhB/YbcL family Raf kinase inhibitor-like	WP_016735038.1
RPHASCH2410_RS08295	N-acetyltransferase	WP_016735037.1
RPHASCH2410_RS08300	deaminase reductase	WP_016735036.1
RPHASCH2410_RS08305	glyoxalase/bleomycin resistance/dioxygenase	WP_016735035.1
RPHASCH2410_RS08310	YafY family transcriptional regulator	WP_016735034.1
RPHASCH2410_RS08315	GMP synthase (glutamine-hydrolyzing)	WP_016735033.1
RPHASCH2410_RS08320	5'-methylthioadenosine/S-adenosylhomocysteine	WP_016735032.1
RPHASCH2410_RS08325	PaaI family thioesterase	WP_029531666.1
RPHASCH2410_RS08330	DUF2252 domain-containing protein	WP_016735031.1
RPHASCH2410_RS08335	DUF1513 domain-containing protein	WP_016735030.1
RPHASCH2410_RS08340	hypothetical protein	WP_016735029.1
RPHASCH2410_RS08345	thiol oxidoreductase	WP_029531665.1
RPHASCH2410_RS08350	peptidase	WP_012482353.1
RPHASCH2410_RS08355	RsmB/NOP family class I SAM-dependent RNA	WP_016735026.1
RPHASCH2410_RS08360	septal ring lytic transglycosylase RlpA family	WP_016735025.1
RPHASCH2410_RS08365	SDR family NAD(P)-dependent oxidoreductase	WP_016735024.1
RPHASCH2410_RS08370	tRNA epoxyqueuosine(34) reductase QueG	WP_016735023.1
RPHASCH2410_RS08375	glutathione S-transferase family protein	WP_016735022.1
RPHASCH2410_RS08380	undecaprenyl-diphosphatase	WP_010014908.1
RPHASCH2410_RS08385	complex I NDUFA9 subunit family protein	WP_016735020.1
RPHASCH2410_RS08390	DUF1330 domain-containing protein	WP_012482361.1
RPHASCH2410_RS08395	orotidine-5'-phosphate decarboxylase	WP_016735019.1
RPHASCH2410_RS08400	histidine phosphatase family protein	WP_016735018.1
RPHASCH2410_RS08405	methyltransferase domain-containing protein	WP_016735017.1
RPHASCH2410_RS08410	DUF72 domain-containing protein	WP_016735016.1
RPHASCH2410_RS08415	DNA polymerase III subunit beta	WP_012482366.1
RPHASCH2410_RS08420	16S rRNA	WP_012482367.1
RPHASCH2410_RS08425	YraN family protein	WP_016735015.1
RPHASCH2410_RS08430	cupin domain-containing protein	WP_029531664.1
RPHASCH2410_RS08435	glutathione synthase	WP_016735014.1
RPHASCH2410_RS08440	ATP-binding protein	WP_016735013.1
RPHASCH2410_RS32405	hypothetical protein	WP_080956145.1
RPHASCH2410_RS08445	hypothetical protein	WP_029531663.1
RPHASCH2410_RS08450	cysteine synthase A	WP_016735011.1
RPHASCH2410_RS08455	LysE family translocator	WP_016735010.1
RPHASCH2410_RS08460	EamA/RhaT family transporter	WP_016735009.1
RPHASCH2410_RS08465	Lrp/AsnC family transcriptional regulator	WP_016735008.1
RPHASCH2410_RS08470	dUTP diphosphatase	WP_016735007.1
RPHASCH2410_RS08475	peptide chain release factor 3	WP_016735006.1
RPHASCH2410_RS08480	HlyD family type I secretion periplasmic adaptor	WP_029531662.1
RPHASCH2410_RS08485	type I secretion system permease/ATPase	WP_016735004.1
RPHASCH2410_RS08490	hypothetical protein	WP_016735003.1
RPHASCH2410_RS08495	GFA family protein	WP_012482384.1
RPHASCH2410_RS08500	carboxypeptidase	WP_029531661.1
RPHASCH2410_RS08505	MFS transporter	WP_016735000.1
RPHASCH2410_RS08510	FadR family transcriptional regulator	WP_016734999.1
RPHASCH2410_RS08515	class II glutamine amidotransferase	WP_004673971.1
RPHASCH2410_RS08520	bifunctional phosphopantothenoylcysteine	WP_016734998.1
RPHASCH2410_RS08525	3-oxoacyl-ACP reductase	WP_016734997.1
RPHASCH2410_RS08530	LysR family transcriptional regulator	WP_016734996.1
RPHASCH2410_RS08535	MFS transporter	WP_029531660.1
RPHASCH2410_RS08540	VOC family virulence protein	WP_012482392.1
RPHASCH2410_RS08545	urocanate hydratase	WP_016734994.1
RPHASCH2410_RS08550	cold-shock protein	WP_016734993.1
RPHASCH2410_RS08555	DUF917 domain-containing protein	WP_016734992.1
RPHASCH2410_RS08560	Zn-dependent hydrolase	WP_012482397.1
RPHASCH2410_RS08565	allantoinase	WP_016734991.1
RPHASCH2410_RS08570	histidine ammonia-lyase	WP_016734990.1
RPHASCH2410_RS08575	2-polyprenylphenol 6-hydroxylase	WP_016734989.1
RPHASCH2410_RS08580	bifunctional demethylmenaquinone	WP_016734988.1
RPHASCH2410_RS08585	formamidopyrimidine-DNA glycosylase	WP_012482401.1
RPHASCH2410_RS08590	enoyl-CoA hydratase	WP_016734987.1
RPHASCH2410_RS08595	30S ribosomal protein S20	WP_008524652.1
RPHASCH2410_RS08600	chromosomal replication initiator protein DnaA	WP_012482404.1
RPHASCH2410_RS08605	L-lysine dehydrogenase	WP_016734986.1
RPHASCH2410_RS08610	radical SAM protein	WP_016734985.1
RPHASCH2410_RS08615	non-canonical purine NTP pyrophosphatase,	WP_016734984.1
RPHASCH2410_RS08620	glyoxalase/bleomycin resistance/extradiol	WP_016734983.1
RPHASCH2410_RS08625	ribonuclease PH	WP_010024267.1
RPHASCH2410_RS08630	heat-inducible transcriptional repressor HrcA	WP_016734982.1
RPHASCH2410_RS08635	nucleotide exchange factor GrpE	WP_010025709.1
RPHASCH2410_RS08640	nucleoside hydrolase	WP_016734981.1
RPHASCH2410_RS08645	heat-shock protein Hsp20	WP_009995207.1
RPHASCH2410_RS08650	DUF1150 domain-containing protein	WP_008524631.1
RPHASCH2410_RS08655	tRNA (guanosine(46)-N7)-methyltransferase TrmB	WP_016734980.1
RPHASCH2410_RS08660	methionine adenosyltransferase	WP_012482410.1
RPHASCH2410_RS08665	XRE family transcriptional regulator	WP_004679846.1
RPHASCH2410_RS08670	apolipoprotein N-acyltransferase	WP_016734978.1
RPHASCH2410_RS08675	HlyC/CorC family transporter	WP_016734977.1
RPHASCH2410_RS08680	endoribonuclease YbeY	WP_016734976.1
RPHASCH2410_RS08685	phosphate starvation-inducible protein PhoH	WP_004679840.1
RPHASCH2410_RS08690	tRNA (N6-isopentenyl	WP_016734974.1
RPHASCH2410_RS08695	1-acyl-sn-glycerol-3-phosphate acyltransferase	WP_012482415.1
RPHASCH2410_RS08700	transcriptional repressor	WP_010004259.1
RPHASCH2410_RS08705	N-acetyltransferase	WP_004679835.1
RPHASCH2410_RS08710	tRNA	WP_012482416.1
RPHASCH2410_RS08715	NifU family protein	WP_010005468.1
RPHASCH2410_RS08720	universal stress protein	WP_004679831.1
RPHASCH2410_RS08725	tryptophan--tRNA ligase	WP_004679829.1
RPHASCH2410_RS08730	VOC family protein	WP_016734972.1
RPHASCH2410_RS08735	DUF882 domain-containing protein	WP_012482419.1
RPHASCH2410_RS08740	murein biosynthesis integral membrane protein	WP_016734971.1
RPHASCH2410_RS08745	[protein-PII] uridylyltransferase	WP_016734970.1
RPHASCH2410_RS08750	hypothetical protein	WP_016734969.1
RPHASCH2410_RS08755	DNA mismatch repair protein MutS	WP_016734968.1
RPHASCH2410_RS08760	NADP-dependent malic enzyme	WP_016734967.1
RPHASCH2410_RS08765	AraC family transcriptional regulator	WP_016734966.1
RPHASCH2410_RS08770	GNAT family N-acetyltransferase	WP_004679816.1
RPHASCH2410_RS08775	hybrid sensor histidine kinase/response	WP_016734965.1
RPHASCH2410_RS08780	signal peptidase II	WP_016734964.1
RPHASCH2410_RS08785	RNA methyltransferase	WP_016734963.1
RPHASCH2410_RS08790	class I SAM-dependent rRNA methyltransferase	WP_016734962.1
RPHASCH2410_RS08795	carbon monoxide dehydrogenase	WP_016734961.1
RPHASCH2410_RS08800	N-acetyltransferase	WP_004679810.1
RPHASCH2410_RS08805	DUF1049 domain-containing protein	WP_016734958.1
RPHASCH2410_RS08810	integration host factor subunit beta	WP_003544934.1
RPHASCH2410_RS08815	signal peptide peptidase SppA	WP_016734957.1
RPHASCH2410_RS08820	membrane protein	WP_004671665.1
RPHASCH2410_RS08825	cell division protein DivIVA	WP_004671663.1
RPHASCH2410_RS08830	LPS export ABC transporter ATP-binding protein	WP_003570776.1
RPHASCH2410_RS08835	RNA polymerase sigma-54 factor	WP_016734956.1
RPHASCH2410_RS08840	EamA family transporter	
RPHASCH2410_RS08845	ribosome-associated translation inhibitor RaiA	WP_004674094.1
RPHASCH2410_RS08850	PTS IIA-like nitrogen-regulatory protein PtsN	WP_003570770.1
RPHASCH2410_RS08855	methyl-accepting chemotaxis protein	WP_012482436.1
RPHASCH2410_RS08860	ribokinase	WP_016734954.1
RPHASCH2410_RS08865	DNA recombination protein RmuC	WP_016734952.1
RPHASCH2410_RS08870	globin-coupled sensor protein	WP_016734951.1
RPHASCH2410_RS08875	peptide deformylase	WP_029531659.1
RPHASCH2410_RS08880	plasmid stabilization protein	WP_016734949.1
RPHASCH2410_RS08885	PIN domain-containing protein	WP_016734948.1
RPHASCH2410_RS08890	methionyl-tRNA formyltransferase	WP_016734947.1
RPHASCH2410_RS08895	tRNA pseudouridine(38-40) synthase TruA	WP_016734946.1
RPHASCH2410_RS08900	hypothetical protein	WP_004675461.1
RPHASCH2410_RS08905	succinyl-diaminopimelate desuccinylase	WP_029531658.1
RPHASCH2410_RS08910	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate	WP_016734945.1
RPHASCH2410_RS08915	LOG family protein	WP_029531657.1
RPHASCH2410_RS08920	calcium-binding protein	WP_016734943.1
RPHASCH2410_RS08925	pyrimidine 5'-nucleotidase	WP_010008939.1
RPHASCH2410_RS08930	magnesium-protoporphyrin IX monomethyl ester	WP_016734939.1
RPHASCH2410_RS08935	6-O-methylguanine DNA methyltransferase	WP_016734937.1
RPHASCH2410_RS08940	isocitrate lyase/phosphoenolpyruvate mutase	WP_016734936.1
RPHASCH2410_RS08945	alpha-hydroxy-acid oxidizing protein	WP_016734935.1
RPHASCH2410_RS08950	acetylglutamate kinase	WP_012482454.1
RPHASCH2410_RS08955	RNA polymerase sigma factor	WP_016734934.1
RPHASCH2410_RS08960	hypothetical protein	WP_004678179.1
RPHASCH2410_RS08965	fasciclin	WP_029531656.1
RPHASCH2410_RS08970	sensor histidine kinase	WP_012482458.1
RPHASCH2410_RS08975	hypothetical protein	WP_010017635.1
RPHASCH2410_RS08980	hypothetical protein	WP_012482459.1
RPHASCH2410_RS08985	cold-shock protein	WP_016737600.1
RPHASCH2410_RS08990	YihA family ribosome biogenesis GTP-binding	WP_016734930.1
RPHASCH2410_RS08995	membrane protein insertase YidC	WP_029531655.1
RPHASCH2410_RS09000	ribonuclease P protein component	WP_004673114.1
RPHASCH2410_RS09005	50S ribosomal protein L34	WP_008524438.1
RPHASCH2410_RS09010	HAMP domain-containing protein	WP_046977090.1
RPHASCH2410_RS09015	sensor histidine kinase	WP_004679499.1
RPHASCH2410_RS09020	tRNA-Arg	
RPHASCH2410_RS09025	nuclease	
RPHASCH2410_RS09030	hypothetical protein	WP_016734927.1
RPHASCH2410_RS09035	hypothetical protein	WP_016734926.1
RPHASCH2410_RS09040	DNA methylase	
RPHASCH2410_RS09045	hypothetical protein	WP_029531653.1
RPHASCH2410_RS09050	hypothetical protein	WP_016734923.1
RPHASCH2410_RS09055	hypothetical protein	WP_012482491.1
RPHASCH2410_RS09060	hypothetical protein	WP_016734922.1
RPHASCH2410_RS09065	hypothetical protein	WP_016734921.1
RPHASCH2410_RS09070	methyltransferase domain-containing protein	WP_016734920.1
RPHASCH2410_RS09075	aldo/keto reductase	WP_004672366.1
RPHASCH2410_RS09080	esterase	
RPHASCH2410_RS09085	FAD-dependent oxidoreductase	WP_016734919.1
RPHASCH2410_RS09090	proline racemase	WP_016734918.1
RPHASCH2410_RS09095	competence protein TfoX	WP_016734917.1
RPHASCH2410_RS09100	nuclear transport factor 2 family protein	WP_016734916.1
RPHASCH2410_RS09105	TetR/AcrR family transcriptional regulator	WP_010024680.1
RPHASCH2410_RS09110	transcriptional regulator	WP_016734915.1
RPHASCH2410_RS09115	cupin domain-containing protein	WP_029531652.1
RPHASCH2410_RS09120	RidA family protein	WP_016734913.1
RPHASCH2410_RS09125	GGDEF-domain containing protein	WP_016734912.1
RPHASCH2410_RS09130	NADP-dependent oxidoreductase	WP_016734910.1
RPHASCH2410_RS09135	TetR/AcrR family transcriptional regulator	WP_016734909.1
RPHASCH2410_RS09140	DUF892 domain-containing protein	WP_012482511.1
RPHASCH2410_RS09145	transporter	WP_012482513.1
RPHASCH2410_RS09150	ROK family transcriptional regulator	WP_016734907.1
RPHASCH2410_RS09155	sugar ABC transporter substrate-binding protein	WP_016734906.1
RPHASCH2410_RS09160	ABC transporter permease	WP_012482516.1
RPHASCH2410_RS09165	sugar ABC transporter ATP-binding protein	WP_016734905.1
RPHASCH2410_RS09170	nucleoside triphosphate hydrolase	WP_016734904.1
RPHASCH2410_RS09175	dihydroorotase	WP_016734903.1
RPHASCH2410_RS09180	GGDEF domain-containing protein	WP_016734902.1
RPHASCH2410_RS09185	VOC family protein	WP_016734901.1
RPHASCH2410_RS09190	DUF1772 domain-containing protein	WP_012482521.1
RPHASCH2410_RS09195	TetR/AcrR family transcriptional regulator	WP_012482522.1
RPHASCH2410_RS09200	orotate phosphoribosyltransferase	WP_016734900.1
RPHASCH2410_RS09205	carbohydrate kinase	WP_016734899.1
